,assists,clean_sheets,creativity,goals_scored,influence,kickoff_time,opponent_team,full,team,total_points,round
12120,0,0,0.0,0,0.0,2020-01-18 12:30:00,Tottenham,Jo?o Pedro Junqueira de Jesus,Watford,0,23
12121,0,0,0.0,0,0.0,2020-01-21 19:30:00,Aston Villa,Jo?o Pedro Junqueira de Jesus,Watford,0,24
12122,0,0,0.0,0,0.0,2020-02-01 15:00:00,Everton,Jo?o Pedro Junqueira de Jesus,Watford,0,25
12123,0,0,0.0,0,0.0,2020-02-08 17:30:00,Brighton,Jo?o Pedro Junqueira de Jesus,Watford,0,26
12124,0,0,0.0,0,0.0,2020-02-23 14:00:00,Man Utd,Jo?o Pedro Junqueira de Jesus,Watford,0,27
12125,0,0,0.0,0,0.0,2020-02-29 17:30:00,Liverpool,Jo?o Pedro Junqueira de Jesus,Watford,0,28
12126,0,0,0.0,0,0.0,2020-03-07 15:00:00,Crystal Palace,Jo?o Pedro Junqueira de Jesus,Watford,0,29
12127,0,0,0.0,0,0.0,2020-06-20 11:30:00,Leicester,Jo?o Pedro Junqueira de Jesus,Watford,0,30
12128,0,0,0.0,0,0.0,2020-06-25 17:00:00,Burnley,Jo?o Pedro Junqueira de Jesus,Watford,0,31
12129,0,0,1.8,0,0.2,2020-06-28 15:30:00,Southampton,Jo?o Pedro Junqueira de Jesus,Watford,1,32
12130,0,0,0.0,0,0.0,2020-07-04 19:00:00,Chelsea,Jo?o Pedro Junqueira de Jesus,Watford,0,33
12131,0,0,0.0,0,0.0,2020-07-07 17:00:00,Norwich,Jo?o Pedro Junqueira de Jesus,Watford,0,34
12132,0,0,0.0,0,0.0,2020-07-11 11:30:00,Newcastle United,Jo?o Pedro Junqueira de Jesus,Watford,0,35
12133,0,0,0.6,0,0.0,2020-07-17 19:00:00,West Ham,Jo?o Pedro Junqueira de Jesus,Watford,1,36
12134,0,0,0.0,0,0.0,2020-07-21 17:00:00,Man City,Jo?o Pedro Junqueira de Jesus,Watford,0,37
12135,0,0,4.0,0,4.0,2020-07-26 15:00:00,Arsenal,Jo?o Pedro Junqueira de Jesus,Watford,1,38
12136,0,0,0.0,0,0.0,2019-08-10 16:30:00,Aston Villa,Juan Foyth,Tottenham,0,1
12137,0,0,0.0,0,0.0,2019-08-17 16:30:00,Man City,Juan Foyth,Tottenham,0,2
12138,0,0,0.0,0,0.0,2019-08-25 15:30:00,Newcastle United,Juan Foyth,Tottenham,0,3
12139,0,0,0.0,0,0.0,2019-09-01 15:30:00,Arsenal,Juan Foyth,Tottenham,0,4
12140,0,0,0.0,0,0.0,2019-09-14 14:00:00,Crystal Palace,Juan Foyth,Tottenham,0,5
12141,0,0,0.0,0,0.0,2019-09-21 11:30:00,Leicester,Juan Foyth,Tottenham,0,6
12142,0,0,0.0,0,0.0,2019-09-28 14:00:00,Southampton,Juan Foyth,Tottenham,0,7
12143,0,0,0.0,0,0.0,2019-10-05 11:30:00,Brighton,Juan Foyth,Tottenham,0,8
12144,0,0,0.0,0,0.0,2019-10-19 14:00:00,Watford,Juan Foyth,Tottenham,0,9
12145,0,0,0.0,0,0.0,2019-10-27 16:30:00,Liverpool,Juan Foyth,Tottenham,0,10
12146,0,0,0.1,0,5.8,2019-11-03 16:30:00,Everton,Juan Foyth,Tottenham,1,11
12147,0,0,12.0,0,10.4,2019-11-09 15:00:00,Sheffield United,Juan Foyth,Tottenham,0,12
12148,0,0,0.0,0,0.0,2019-11-23 12:30:00,West Ham,Juan Foyth,Tottenham,0,13
12149,0,0,0.0,0,0.0,2019-11-30 15:00:00,Bournemouth,Juan Foyth,Tottenham,0,14
12150,0,0,0.0,0,0.0,2019-12-04 19:30:00,Man Utd,Juan Foyth,Tottenham,0,15
12151,0,0,0.0,0,0.0,2019-12-07 15:00:00,Burnley,Juan Foyth,Tottenham,0,16
12152,0,0,0.0,0,0.0,2019-12-15 14:00:00,Wolves,Juan Foyth,Tottenham,1,17
12153,0,0,0.0,0,0.0,2019-12-22 16:30:00,Chelsea,Juan Foyth,Tottenham,0,18
12154,0,0,0.0,0,0.0,2019-12-26 12:30:00,Brighton,Juan Foyth,Tottenham,0,19
12155,0,0,0.4,0,2.4,2019-12-28 17:30:00,Norwich,Juan Foyth,Tottenham,1,20
12156,0,0,0.0,0,0.0,2020-01-01 15:00:00,Southampton,Juan Foyth,Tottenham,0,21
12157,0,0,0.0,0,0.0,2020-01-11 17:30:00,Liverpool,Juan Foyth,Tottenham,0,22
12158,0,0,0.0,0,0.0,2020-01-18 12:30:00,Watford,Juan Foyth,Tottenham,0,23
12159,0,0,0.0,0,0.0,2020-01-22 19:30:00,Norwich,Juan Foyth,Tottenham,0,24
12160,0,0,0.0,0,0.0,2020-02-02 16:30:00,Man City,Juan Foyth,Tottenham,0,25
12161,0,0,0.0,0,0.0,2020-02-16 14:00:00,Aston Villa,Juan Foyth,Tottenham,0,26
12162,0,0,0.0,0,0.0,2020-02-22 12:30:00,Chelsea,Juan Foyth,Tottenham,0,27
12163,0,0,0.0,0,0.0,2020-03-01 14:00:00,Wolves,Juan Foyth,Tottenham,0,28
12164,0,0,0.0,0,0.0,2020-03-07 17:30:00,Burnley,Juan Foyth,Tottenham,0,29
12165,0,0,0.0,0,0.0,2020-06-19 19:15:00,Man Utd,Juan Foyth,Tottenham,0,30
12166,0,0,0.0,0,0.0,2020-06-23 19:15:00,West Ham,Juan Foyth,Tottenham,0,31
12167,0,0,0.0,0,0.0,2020-07-02 17:00:00,Sheffield United,Juan Foyth,Tottenham,0,32
12168,0,0,0.0,0,0.0,2020-07-06 19:00:00,Everton,Juan Foyth,Tottenham,0,33
12169,0,0,0.0,0,0.0,2020-07-09 17:00:00,Bournemouth,Juan Foyth,Tottenham,0,34
12170,0,0,0.0,0,0.0,2020-07-12 15:30:00,Arsenal,Juan Foyth,Tottenham,0,35
12171,0,0,0.0,0,0.0,2020-07-15 17:00:00,Newcastle United,Juan Foyth,Tottenham,0,36
12172,0,0,0.0,0,0.0,2020-07-19 15:00:00,Leicester,Juan Foyth,Tottenham,0,37
12173,0,0,0.0,0,0.0,2020-07-26 15:00:00,Crystal Palace,Juan Foyth,Tottenham,0,38
12174,0,0,0.9,0,0.0,2019-08-11 15:30:00,Chelsea,Juan Mata,Man Utd,1,1
12175,0,0,0.7,0,0.2,2019-08-19 19:00:00,Wolves,Juan Mata,Man Utd,1,2
12176,0,0,0.7,0,1.2,2019-08-24 14:00:00,Crystal Palace,Juan Mata,Man Utd,1,3
12177,0,0,34.1,0,9.2,2019-08-31 11:30:00,Southampton,Juan Mata,Man Utd,2,4
12178,0,1,13.2,0,8.0,2019-09-14 14:00:00,Leicester,Juan Mata,Man Utd,3,5
12179,0,0,14.3,0,0.0,2019-09-22 13:00:00,West Ham,Juan Mata,Man Utd,1,6
12180,0,0,0.0,0,0.0,2019-09-30 19:00:00,Arsenal,Juan Mata,Man Utd,0,7
12181,0,1,2.8,0,7.2,2019-10-06 15:30:00,Newcastle United,Juan Mata,Man Utd,3,8
12182,0,0,0.0,0,0.0,2019-10-20 15:30:00,Liverpool,Juan Mata,Man Utd,0,9
12183,0,0,0.0,0,0.0,2019-10-27 16:30:00,Norwich,Juan Mata,Man Utd,0,10
12184,0,0,0.0,0,0.0,2019-11-02 12:30:00,Bournemouth,Juan Mata,Man Utd,0,11
12185,0,0,0.0,0,0.0,2019-11-10 14:00:00,Brighton,Juan Mata,Man Utd,0,12
12186,0,0,0.0,0,0.0,2019-11-24 16:30:00,Sheffield United,Juan Mata,Man Utd,0,13
12187,0,0,13.2,0,1.0,2019-12-01 16:30:00,Aston Villa,Juan Mata,Man Utd,2,14
12188,0,0,0.0,0,0.0,2019-12-04 19:30:00,Tottenham,Juan Mata,Man Utd,0,15
12189,0,0,0.0,0,0.0,2019-12-07 17:30:00,Man City,Juan Mata,Man Utd,0,16
12190,0,0,11.1,0,2.4,2019-12-15 14:00:00,Everton,Juan Mata,Man Utd,1,17
12191,0,0,19.7,0,2.0,2019-12-22 14:00:00,Watford,Juan Mata,Man Utd,1,18
12192,0,0,22.7,0,7.0,2019-12-26 17:30:00,Newcastle United,Juan Mata,Man Utd,1,19
12193,0,0,0.0,0,0.0,2019-12-28 19:45:00,Burnley,Juan Mata,Man Utd,0,20
12194,0,0,16.3,0,2.6,2020-01-01 20:00:00,Arsenal,Juan Mata,Man Utd,1,21
12195,2,1,44.1,0,43.0,2020-01-11 15:00:00,Norwich,Juan Mata,Man Utd,11,22
12196,0,0,6.5,0,4.0,2020-01-19 16:30:00,Liverpool,Juan Mata,Man Utd,1,23
12197,0,0,68.1,0,13.0,2020-01-22 20:15:00,Burnley,Juan Mata,Man Utd,2,24
12198,0,1,11.6,0,4.4,2020-02-01 17:30:00,Wolves,Juan Mata,Man Utd,3,25
12199,0,0,0.0,0,0.0,2020-02-17 20:00:00,Chelsea,Juan Mata,Man Utd,0,26
12200,0,0,0.0,0,0.0,2020-02-23 14:00:00,Watford,Juan Mata,Man Utd,0,27
12201,0,0,10.9,0,2.6,2020-03-01 14:00:00,Everton,Juan Mata,Man Utd,1,28
12202,0,0,0.0,0,0.0,2020-03-08 16:30:00,Man City,Juan Mata,Man Utd,0,29
12203,0,0,0.0,0,0.0,2020-06-19 19:15:00,Tottenham,Juan Mata,Man Utd,0,30
12204,0,0,2.0,0,0.6,2020-06-24 17:00:00,Sheffield United,Juan Mata,Man Utd,1,31
12205,0,0,0.0,0,0.0,2020-06-30 19:15:00,Brighton,Juan Mata,Man Utd,0,32
12206,0,0,1.0,0,0.8,2020-07-04 14:00:00,Bournemouth,Juan Mata,Man Utd,1,33
12207,0,0,0.0,0,0.0,2020-07-09 19:15:00,Aston Villa,Juan Mata,Man Utd,0,34
12208,0,0,0.0,0,0.0,2020-07-13 19:00:00,Southampton,Juan Mata,Man Utd,0,35
12209,0,0,0.0,0,0.0,2020-07-16 19:15:00,Crystal Palace,Juan Mata,Man Utd,0,36
12210,0,0,0.0,0,0.0,2020-07-22 17:00:00,West Ham,Juan Mata,Man Utd,0,37
12211,0,0,0.0,0,0.0,2020-07-26 15:00:00,Leicester,Juan Mata,Man Utd,0,38
12212,0,0,0.0,0,0.0,2019-08-10 14:00:00,Sheffield United,Junior Stanislas,Bournemouth,0,1
12213,0,0,0.0,0,0.0,2019-08-17 14:00:00,Aston Villa,Junior Stanislas,Bournemouth,0,2
12214,0,0,0.0,0,0.0,2019-08-25 13:00:00,Man City,Junior Stanislas,Bournemouth,0,3
12215,0,0,0.0,0,0.0,2019-08-31 14:00:00,Leicester,Junior Stanislas,Bournemouth,0,4
12216,0,0,0.0,0,0.0,2019-09-15 13:00:00,Everton,Junior Stanislas,Bournemouth,0,5
12217,0,0,0.0,0,0.0,2019-09-20 19:00:00,Southampton,Junior Stanislas,Bournemouth,0,6
12218,0,0,0.0,0,0.0,2019-09-28 14:00:00,West Ham,Junior Stanislas,Bournemouth,0,7
12219,0,0,0.0,0,0.0,2019-10-06 13:00:00,Arsenal,Junior Stanislas,Bournemouth,0,8
12220,0,0,0.0,0,0.0,2019-10-19 14:00:00,Norwich,Junior Stanislas,Bournemouth,0,9
12221,0,0,0.0,0,0.0,2019-10-26 14:00:00,Watford,Junior Stanislas,Bournemouth,0,10
12222,0,0,0.0,0,0.0,2019-11-02 12:30:00,Man Utd,Junior Stanislas,Bournemouth,0,11
12223,0,0,0.0,0,0.0,2019-11-09 15:00:00,Newcastle United,Junior Stanislas,Bournemouth,0,12
12224,0,0,0.0,0,0.0,2019-11-23 15:00:00,Wolves,Junior Stanislas,Bournemouth,0,13
12225,0,0,0.0,0,0.0,2019-11-30 15:00:00,Tottenham,Junior Stanislas,Bournemouth,0,14
12226,0,0,0.0,0,0.0,2019-12-03 19:30:00,Crystal Palace,Junior Stanislas,Bournemouth,0,15
12227,0,0,0.0,0,0.0,2019-12-07 15:00:00,Liverpool,Junior Stanislas,Bournemouth,0,16
12228,0,0,0.0,0,0.0,2019-12-14 15:00:00,Chelsea,Junior Stanislas,Bournemouth,0,17
12229,0,0,0.0,0,0.0,2019-12-21 15:00:00,Burnley,Junior Stanislas,Bournemouth,0,18
12230,0,0,0.0,0,0.0,2019-12-26 15:00:00,Arsenal,Junior Stanislas,Bournemouth,0,19
12231,0,0,28.1,0,11.6,2019-12-28 12:30:00,Brighton,Junior Stanislas,Bournemouth,2,20
12232,0,0,5.0,0,4.4,2020-01-01 17:30:00,West Ham,Junior Stanislas,Bournemouth,1,21
12233,0,0,0.0,0,0.0,2020-01-12 14:00:00,Watford,Junior Stanislas,Bournemouth,0,22
12234,0,0,0.0,0,0.0,2020-01-18 15:00:00,Norwich,Junior Stanislas,Bournemouth,0,23
12235,0,0,0.0,0,0.0,2020-01-21 19:30:00,Brighton,Junior Stanislas,Bournemouth,0,24
12236,0,0,0.0,0,0.0,2020-02-01 15:00:00,Aston Villa,Junior Stanislas,Bournemouth,0,25
12237,0,0,1.7,0,0.4,2020-02-09 14:00:00,Sheffield United,Junior Stanislas,Bournemouth,1,26
12238,0,0,1.3,0,1.2,2020-02-22 15:00:00,Burnley,Junior Stanislas,Bournemouth,1,27
12239,0,0,0.5,0,0.2,2020-02-29 15:00:00,Chelsea,Junior Stanislas,Bournemouth,1,28
12240,0,0,1.1,0,6.8,2020-03-07 12:30:00,Liverpool,Junior Stanislas,Bournemouth,2,29
12241,0,0,28.6,0,5.4,2020-06-20 18:45:00,Crystal Palace,Junior Stanislas,Bournemouth,1,30
12242,0,0,17.2,0,7.8,2020-06-24 17:00:00,Wolves,Junior Stanislas,Bournemouth,2,31
12243,0,0,16.7,0,2.4,2020-07-01 17:00:00,Newcastle United,Junior Stanislas,Bournemouth,1,32
12244,0,0,2.1,1,37.4,2020-07-04 14:00:00,Man Utd,Junior Stanislas,Bournemouth,7,33
12245,0,1,27.4,0,11.2,2020-07-09 17:00:00,Tottenham,Junior Stanislas,Bournemouth,3,34
12246,1,0,17.8,1,39.0,2020-07-12 18:00:00,Leicester,Junior Stanislas,Bournemouth,10,35
12247,0,0,11.4,0,3.6,2020-07-15 17:00:00,Man City,Junior Stanislas,Bournemouth,2,36
12248,0,0,15.3,0,6.8,2020-07-19 13:00:00,Southampton,Junior Stanislas,Bournemouth,2,37
12249,0,0,11.2,1,40.8,2020-07-26 15:00:00,Everton,Junior Stanislas,Bournemouth,6,38
12250,0,1,1.3,0,3.2,2019-08-10 14:00:00,Watford,J?rgen Locadia,Brighton,2,1
12251,0,0,0.0,0,0.0,2019-08-17 14:00:00,West Ham,J?rgen Locadia,Brighton,0,2
12252,0,0,0.0,0,0.0,2019-08-24 14:00:00,Southampton,J?rgen Locadia,Brighton,1,3
12253,0,0,0.0,0,0.0,2019-08-31 14:00:00,Man City,J?rgen Locadia,Brighton,0,4
12254,0,0,0.0,0,0.0,2019-09-14 14:00:00,Burnley,J?rgen Locadia,Brighton,0,5
12255,0,0,0.0,0,0.0,2019-09-21 16:30:00,Newcastle United,J?rgen Locadia,Brighton,0,6
12256,0,0,0.0,0,0.0,2019-09-28 14:00:00,Chelsea,J?rgen Locadia,Brighton,0,7
12257,0,0,0.0,0,0.0,2019-10-05 11:30:00,Tottenham,J?rgen Locadia,Brighton,0,8
12258,0,0,0.0,0,0.0,2019-10-19 14:00:00,Aston Villa,J?rgen Locadia,Brighton,0,9
12259,0,0,0.0,0,0.0,2019-10-26 14:00:00,Everton,J?rgen Locadia,Brighton,0,10
12260,0,0,0.0,0,0.0,2019-11-02 15:00:00,Norwich,J?rgen Locadia,Brighton,0,11
12261,0,0,0.0,0,0.0,2019-11-10 14:00:00,Man Utd,J?rgen Locadia,Brighton,0,12
12262,0,0,0.0,0,0.0,2019-11-23 15:00:00,Leicester,J?rgen Locadia,Brighton,0,13
12263,0,0,0.0,0,0.0,2019-11-30 15:00:00,Liverpool,J?rgen Locadia,Brighton,0,14
12264,0,0,0.0,0,0.0,2019-12-05 20:15:00,Arsenal,J?rgen Locadia,Brighton,0,15
12265,0,0,0.0,0,0.0,2019-12-08 16:30:00,Wolves,J?rgen Locadia,Brighton,0,16
12266,0,0,0.0,0,0.0,2019-12-16 19:45:00,Crystal Palace,J?rgen Locadia,Brighton,0,17
12267,0,0,0.0,0,0.0,2019-12-21 15:00:00,Sheffield United,J?rgen Locadia,Brighton,0,18
12268,0,0,0.0,0,0.0,2019-12-26 12:30:00,Tottenham,J?rgen Locadia,Brighton,0,19
12269,0,0,0.0,0,0.0,2019-12-28 12:30:00,Bournemouth,J?rgen Locadia,Brighton,0,20
12270,0,0,0.0,0,0.0,2020-01-01 12:30:00,Chelsea,J?rgen Locadia,Brighton,0,21
12271,0,0,0.0,0,0.0,2020-01-11 15:00:00,Everton,J?rgen Locadia,Brighton,0,22
12272,0,0,0.0,0,0.0,2020-01-18 15:00:00,Aston Villa,J?rgen Locadia,Brighton,0,23
12273,0,0,0.0,0,0.0,2020-01-21 19:30:00,Bournemouth,J?rgen Locadia,Brighton,0,24
12274,0,0,0.0,0,0.0,2020-02-01 15:00:00,West Ham,J?rgen Locadia,Brighton,0,25
12275,0,0,0.0,0,0.0,2020-02-08 17:30:00,Watford,J?rgen Locadia,Brighton,0,26
12276,0,0,0.0,0,0.0,2020-02-22 15:00:00,Sheffield United,J?rgen Locadia,Brighton,0,27
12277,0,0,0.0,0,0.0,2020-02-29 12:30:00,Crystal Palace,J?rgen Locadia,Brighton,0,28
12278,0,0,0.0,0,0.0,2020-03-07 15:00:00,Wolves,J?rgen Locadia,Brighton,0,29
12279,0,0,0.0,0,0.0,2020-06-20 14:00:00,Arsenal,J?rgen Locadia,Brighton,0,30
12280,0,0,0.0,0,0.0,2020-06-23 17:00:00,Leicester,J?rgen Locadia,Brighton,0,31
12281,0,0,0.0,0,0.0,2020-06-30 19:15:00,Man Utd,J?rgen Locadia,Brighton,0,32
12282,0,0,0.0,0,0.0,2020-07-04 11:30:00,Norwich,J?rgen Locadia,Brighton,0,33
12283,0,0,0.0,0,0.0,2020-07-08 19:15:00,Liverpool,J?rgen Locadia,Brighton,0,34
12284,0,0,0.0,0,0.0,2020-07-11 19:00:00,Man City,J?rgen Locadia,Brighton,0,35
12285,0,0,0.0,0,0.0,2020-07-16 19:15:00,Southampton,J?rgen Locadia,Brighton,0,36
12286,0,0,0.0,0,0.0,2020-07-20 17:00:00,Newcastle United,J?rgen Locadia,Brighton,0,37
12287,0,0,0.0,0,0.0,2020-07-26 15:00:00,Burnley,J?rgen Locadia,Brighton,0,38
12288,0,0,0.0,0,0.0,2020-07-16 17:00:00,Everton,Kaine Hayden,Aston Villa,0,36
12289,0,0,0.0,0,0.0,2020-07-21 19:15:00,Arsenal,Kaine Hayden,Aston Villa,0,37
12290,0,0,0.0,0,0.0,2020-07-26 15:00:00,West Ham,Kaine Hayden,Aston Villa,0,38
12291,0,0,0.0,0,0.0,2019-08-11 13:00:00,Arsenal,Karl Darlow,Newcastle United,0,1
12292,0,0,0.0,0,0.0,2019-08-17 14:00:00,Norwich,Karl Darlow,Newcastle United,0,2
12293,0,0,0.0,0,0.0,2019-08-25 15:30:00,Tottenham,Karl Darlow,Newcastle United,0,3
12294,0,0,0.0,0,0.0,2019-08-31 14:00:00,Watford,Karl Darlow,Newcastle United,0,4
12295,0,0,0.0,0,0.0,2019-09-14 11:30:00,Liverpool,Karl Darlow,Newcastle United,0,5
12296,0,0,0.0,0,0.0,2019-09-21 16:30:00,Brighton,Karl Darlow,Newcastle United,0,6
12297,0,0,0.0,0,0.0,2019-09-29 15:30:00,Leicester,Karl Darlow,Newcastle United,0,7
12298,0,0,0.0,0,0.0,2019-10-06 15:30:00,Man Utd,Karl Darlow,Newcastle United,0,8
12299,0,0,0.0,0,0.0,2019-10-19 14:00:00,Chelsea,Karl Darlow,Newcastle United,0,9
12300,0,0,0.0,0,0.0,2019-10-27 14:00:00,Wolves,Karl Darlow,Newcastle United,0,10
12301,0,0,0.0,0,0.0,2019-11-02 15:00:00,West Ham,Karl Darlow,Newcastle United,0,11
12302,0,0,0.0,0,0.0,2019-11-09 15:00:00,Bournemouth,Karl Darlow,Newcastle United,0,12
12303,0,0,0.0,0,0.0,2019-11-25 20:00:00,Aston Villa,Karl Darlow,Newcastle United,0,13
12304,0,0,0.0,0,0.0,2019-11-30 12:30:00,Man City,Karl Darlow,Newcastle United,0,14
12305,0,0,0.0,0,0.0,2019-12-05 19:30:00,Sheffield United,Karl Darlow,Newcastle United,0,15
12306,0,0,0.0,0,0.0,2019-12-08 14:00:00,Southampton,Karl Darlow,Newcastle United,0,16
12307,0,0,0.0,0,0.0,2019-12-14 15:00:00,Burnley,Karl Darlow,Newcastle United,0,17
12308,0,0,0.0,0,0.0,2019-12-21 15:00:00,Crystal Palace,Karl Darlow,Newcastle United,0,18
12309,0,0,0.0,0,0.0,2019-12-26 17:30:00,Man Utd,Karl Darlow,Newcastle United,0,19
12310,0,0,0.0,0,0.0,2019-12-28 15:00:00,Everton,Karl Darlow,Newcastle United,0,20
12311,0,0,0.0,0,0.0,2020-01-01 15:00:00,Leicester,Karl Darlow,Newcastle United,0,21
12312,0,0,0.0,0,0.0,2020-01-11 15:00:00,Wolves,Karl Darlow,Newcastle United,0,22
12313,0,0,0.0,0,0.0,2020-01-18 17:30:00,Chelsea,Karl Darlow,Newcastle United,0,23
12314,0,0,0.0,0,0.0,2020-01-21 19:30:00,Everton,Karl Darlow,Newcastle United,0,24
12315,0,0,0.0,0,0.0,2020-02-01 15:00:00,Norwich,Karl Darlow,Newcastle United,0,25
12316,0,0,0.0,0,0.0,2020-02-16 16:30:00,Arsenal,Karl Darlow,Newcastle United,0,26
12317,0,0,0.0,0,0.0,2020-02-22 15:00:00,Crystal Palace,Karl Darlow,Newcastle United,0,27
12318,0,0,0.0,0,0.0,2020-02-29 15:00:00,Burnley,Karl Darlow,Newcastle United,0,28
12319,0,0,0.0,0,0.0,2020-03-07 15:00:00,Southampton,Karl Darlow,Newcastle United,0,29
12320,0,0,0.0,0,0.0,2020-06-21 13:00:00,Sheffield United,Karl Darlow,Newcastle United,0,30
12321,0,0,0.0,0,0.0,2020-06-24 17:00:00,Aston Villa,Karl Darlow,Newcastle United,0,31
12322,0,0,0.0,0,0.0,2020-07-01 17:00:00,Bournemouth,Karl Darlow,Newcastle United,0,32
12323,0,0,0.0,0,0.0,2020-07-05 13:15:00,West Ham,Karl Darlow,Newcastle United,0,33
12324,0,0,0.0,0,0.0,2020-07-08 17:00:00,Man City,Karl Darlow,Newcastle United,0,34
12325,0,0,0.0,0,0.0,2020-07-11 11:30:00,Watford,Karl Darlow,Newcastle United,0,35
12326,0,0,0.0,0,0.0,2020-07-15 17:00:00,Tottenham,Karl Darlow,Newcastle United,0,36
12327,0,0,0.0,0,0.0,2020-07-20 17:00:00,Brighton,Karl Darlow,Newcastle United,0,37
12328,0,0,0.0,0,0.0,2020-07-26 15:00:00,Liverpool,Karl Darlow,Newcastle United,0,38
12329,0,1,0.0,0,15.8,2019-08-11 13:00:00,Wolves,Kasper Schmeichel,Leicester,6,1
12330,0,0,0.0,0,36.6,2019-08-18 15:30:00,Chelsea,Kasper Schmeichel,Leicester,3,2
12331,0,0,0.0,0,21.2,2019-08-24 14:00:00,Sheffield United,Kasper Schmeichel,Leicester,2,3
12332,0,0,0.0,0,7.2,2019-08-31 14:00:00,Bournemouth,Kasper Schmeichel,Leicester,2,4
12333,0,0,10.0,0,30.2,2019-09-14 14:00:00,Man Utd,Kasper Schmeichel,Leicester,3,5
12334,0,0,0.0,0,23.6,2019-09-21 11:30:00,Tottenham,Kasper Schmeichel,Leicester,3,6
12335,0,1,0.0,0,3.4,2019-09-29 15:30:00,Newcastle United,Kasper Schmeichel,Leicester,6,7
12336,0,0,0.0,0,50.4,2019-10-05 14:00:00,Liverpool,Kasper Schmeichel,Leicester,3,8
12337,0,0,0.0,0,27.4,2019-10-19 14:00:00,Burnley,Kasper Schmeichel,Leicester,3,9
12338,0,1,0.0,0,22.8,2019-10-25 19:00:00,Southampton,Kasper Schmeichel,Leicester,7,10
12339,0,1,0.0,0,19.8,2019-11-03 14:00:00,Crystal Palace,Kasper Schmeichel,Leicester,8,11
12340,0,1,0.0,0,10.8,2019-11-09 17:30:00,Arsenal,Kasper Schmeichel,Leicester,6,12
12341,0,1,0.0,0,2.4,2019-11-23 15:00:00,Brighton,Kasper Schmeichel,Leicester,6,13
12342,0,0,0.0,0,20.0,2019-12-01 16:30:00,Everton,Kasper Schmeichel,Leicester,2,14
12343,0,1,0.0,0,7.8,2019-12-04 19:30:00,Watford,Kasper Schmeichel,Leicester,6,15
12344,0,0,0.0,0,12.2,2019-12-08 14:00:00,Aston Villa,Kasper Schmeichel,Leicester,2,16
12345,0,0,0.0,0,15.6,2019-12-14 15:00:00,Norwich,Kasper Schmeichel,Leicester,2,17
12346,0,0,0.0,0,73.0,2019-12-21 17:30:00,Man City,Kasper Schmeichel,Leicester,5,18
12347,0,0,0.0,0,16.8,2019-12-26 20:00:00,Liverpool,Kasper Schmeichel,Leicester,0,19
12348,0,0,0.0,0,27.8,2019-12-28 17:30:00,West Ham,Kasper Schmeichel,Leicester,3,20
12349,0,1,0.0,0,15.0,2020-01-01 15:00:00,Newcastle United,Kasper Schmeichel,Leicester,6,21
12350,0,0,0.0,0,48.8,2020-01-11 15:00:00,Southampton,Kasper Schmeichel,Leicester,4,22
12351,0,0,0.0,0,24.0,2020-01-19 14:00:00,Burnley,Kasper Schmeichel,Leicester,2,23
12352,0,0,0.0,0,12.0,2020-01-22 19:30:00,West Ham,Kasper Schmeichel,Leicester,1,24
12353,0,0,0.0,0,14.2,2020-02-01 12:30:00,Chelsea,Kasper Schmeichel,Leicester,1,25
12354,0,1,0.0,0,23.6,2020-02-14 20:00:00,Wolves,Kasper Schmeichel,Leicester,7,26
12355,0,0,0.0,0,66.0,2020-02-22 17:30:00,Man City,Kasper Schmeichel,Leicester,12,27
12356,0,0,0.0,0,38.0,2020-02-28 20:00:00,Norwich,Kasper Schmeichel,Leicester,2,28
12357,0,1,0.0,0,10.0,2020-03-09 20:00:00,Aston Villa,Kasper Schmeichel,Leicester,6,29
12358,0,0,0.0,0,26.6,2020-06-20 11:30:00,Watford,Kasper Schmeichel,Leicester,3,30
12359,0,1,0.0,0,34.2,2020-06-23 17:00:00,Brighton,Kasper Schmeichel,Leicester,14,31
12360,0,0,0.0,0,8.6,2020-07-01 17:00:00,Everton,Kasper Schmeichel,Leicester,1,32
12361,0,1,10.0,0,14.0,2020-07-04 14:00:00,Crystal Palace,Kasper Schmeichel,Leicester,6,33
12362,0,0,0.0,0,43.4,2020-07-07 19:15:00,Arsenal,Kasper Schmeichel,Leicester,5,34
12363,0,0,0.0,0,8.2,2020-07-12 18:00:00,Bournemouth,Kasper Schmeichel,Leicester,0,35
12364,0,1,0.0,0,11.6,2020-07-16 17:00:00,Sheffield United,Kasper Schmeichel,Leicester,6,36
12365,0,0,0.0,0,11.4,2020-07-19 15:00:00,Tottenham,Kasper Schmeichel,Leicester,1,37
12366,0,0,10.0,0,9.0,2020-07-26 15:00:00,Man Utd,Kasper Schmeichel,Leicester,1,38
12367,0,0,0.0,0,0.0,2019-08-10 14:00:00,Burnley,Kayne Ramsay,Southampton,0,1
12368,0,0,0.0,0,0.0,2019-08-17 14:00:00,Liverpool,Kayne Ramsay,Southampton,0,2
12369,0,0,0.0,0,0.0,2019-08-24 14:00:00,Brighton,Kayne Ramsay,Southampton,0,3
12370,0,0,0.0,0,0.0,2019-08-31 11:30:00,Man Utd,Kayne Ramsay,Southampton,0,4
12371,0,0,0.0,0,0.0,2019-09-14 14:00:00,Sheffield United,Kayne Ramsay,Southampton,0,5
12372,0,0,0.0,0,0.0,2019-09-20 19:00:00,Bournemouth,Kayne Ramsay,Southampton,0,6
